Name,Mission Components,Mission Status,Location,Launch Time,Company,Status,Price,Liftoff Thrust kN,Payload to LEO kg,Payload to GTO kg,Stages,Strap-ons,Rocket Height m,Fairing Diameter m,Fairing Height m,Orbit,Payloads,Total Mass kg,year,Country,month,Region
Tsyklon-3,Meteor-2 n°19,Success,"Site 32/1, Plesetsk Cosmodrome, Russia",1990-06-27 22:29:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,1.0,1300.0,1990,Russia,June,Plesetsk Cosmodrome
Commercial Titan III,Intelsat 604,Success,"SLC-40, Cape Canaveral SFS, Florida, USA",1990-06-23 11:19:00+00:00,Martin Marietta,Retired,136.6,12454.0,14515.0,,2.0,2.0,47.0,,,Geostationary Transfer Orbit,1.0,4215.0,1990,USA,June,Florida
Molniya-M/Block 2BL,Cosmos 2084,Partial Failure,"Site 43/3, Plesetsk Cosmodrome, Russia",1990-06-21 20:45:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,7.81,High Earth Orbit,1.0,2400.0,1990,Russia,June,Plesetsk Cosmodrome
Proton-K/Block-DM,Gorizont 20,Success,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1990-06-20 23:36:00+00:00,RVSN USSR,Retired,,9195.0,19000.0,2200.0,4.0,0.0,56.14,3.9,8.9,Geostationary Earth Orbit,1.0,2120.0,1990,Kazakhstan,June,Baikonur Cosmodrome
Soyuz U,Cosmos 2083,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1990-06-19 08:44:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1990,Russia,June,Plesetsk Cosmodrome
Molniya-M/Block ML,Molniya-3 n°143,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1990-06-13 01:07:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,42.8,2.58,8.28,Molniya Orbit,1.0,1740.0,1990,Russia,June,Plesetsk Cosmodrome
Delta 4925-8,INSAT-1D,Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1990-06-12 05:52:00+00:00,Boeing,Retired,,3469.0,3400.0,1200.0,3.0,9.0,34.0,2.44,,Geostationary Transfer Orbit,1.0,1190.0,1990,USA,June,Florida
Titan IV(405)A,SLDCOM 1 & (NOSS-2 1A to 1C) (USA-59 to USA-62),Success,"SLC-41, Cape Canaveral SFS, Florida, USA",1990-06-08 05:21:00+00:00,Martin Marietta,Retired,,14200.0,17700.0,,2.0,2.0,54.0,5.1,,,4.0,,1990,USA,June,Florida
Delta II 6920-10,ROSAT,Success,"SLC-17A, Cape Canaveral SFS, Florida, USA",1990-06-01 21:48:00+00:00,Boeing,Retired,,3481.0,3950.0,,2.0,9.0,38.9,3.0,8.9,Low Earth Orbit,1.0,2421.0,1990,USA,June,Florida
Proton-K,Kristall,Success,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990-05-31 10:33:00+00:00,RVSN USSR,Retired,,9469.0,20100.0,0.0,3.0,0.0,56.14,4.15,16.12,Low Earth Orbit,1.0,19500.0,1990,Kazakhstan,May,Baikonur Cosmodrome
Soyuz U,Resurs-F,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-05-29 07:19:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1990,Russia,May,Plesetsk Cosmodrome
Zenit-2,Cosmos 2082,Success,"Site 45/2, Baikonur Cosmodrome, Kazakhstan",1990-05-22 05:14:00+00:00,RVSN USSR,Retired,,7257.0,13500.0,4500.0,2.0,0.0,57.0,3.9,13.65,Low Earth Orbit,1.0,3250.0,1990,Kazakhstan,May,Baikonur Cosmodrome
Proton K/Block-DM-2,"Cosmos 2079, 2080 & 2081",Success,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1990-05-19 08:32:00+00:00,RVSN USSR,Retired,,9548.0,19000.0,2400.0,4.0,0.0,57.64,4.35,10.4,Medium Earth Orbit,3.0,4250.0,1990,Kazakhstan,May,Baikonur Cosmodrome
Soyuz U,Cosmos 2078,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990-05-15 09:55:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1990,Kazakhstan,May,Baikonur Cosmodrome
Scout G1,MACSAT 1 & 2,Success,"SLC-5, Vandenberg SFB, California, USA",1990-05-09 17:50:00+00:00,US Air Force,Retired,,622.0,210.0,0.0,4.0,0.0,21.0,,,Polar Orbit,2.0,135.0,1990,USA,May,California
Soyuz U,Cosmos 2077,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1990-05-07 18:39:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1990,Russia,May,Plesetsk Cosmodrome
Soyuz U2,Progress 42,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990-05-05 20:44:00+00:00,RVSN USSR,Retired,40.0,4693.0,7150.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7280.0,1990,Kazakhstan,May,Baikonur Cosmodrome
Molniya-M/Block 2BL,Cosmos 2076,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1990-04-28 11:37:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,7.81,High Earth Orbit,1.0,2400.0,1990,Russia,April,Plesetsk Cosmodrome
Molniya-M/Block ML,Molniya-1 n°142,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-04-26 01:37:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,42.8,2.58,8.28,Molniya Orbit,1.0,1650.0,1990,Russia,April,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 2075,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1990-04-25 13:00:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,500.0,1990,Russia,April,Plesetsk Cosmodrome
Space Shuttle Discovery,STS-31,Success,"LC-39B, Kennedy Space Center, Florida, USA",1990-04-24 12:33:00+00:00,NASA,Retired,450.0,30250.0,27500.0,3810.0,2.0,2.0,56.1,,,Low Earth Orbit,,11878.0,1990,USA,April,Florida
Cosmos-3M,Cosmos 2074,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1990-04-20 18:41:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,580.0,1990,Russia,April,Plesetsk Cosmodrome
Soyuz U,Cosmos 2073,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-04-17 08:00:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1990,Russia,April,Plesetsk Cosmodrome
Delta II 6925-8,Palapa B2R,Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1990-04-13 22:28:00+00:00,Boeing,Retired,,3481.0,,1460.0,3.0,9.0,38.1,2.4,8.49,Geostationary Transfer Orbit,1.0,692.0,1990,USA,April,Florida
Soyuz U,Cosmos 2072,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990-04-13 18:53:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1990,Kazakhstan,April,Baikonur Cosmodrome
Soyuz U,Foton 6,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1990-04-11 16:59:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7200.0,1990,Russia,April,Plesetsk Cosmodrome
Atlas-E/F Altair,Stacksat 1 to 3 & P87-2 (USA-56 to USA-58),Success,"SLC-3W, Vandenberg SFB, California, USA",1990-04-11 15:00:00+00:00,Lockheed,Retired,,,210.0,,2.0,0.0,,,,Low Earth Orbit,4.0,204.0,1990,USA,April,California
Long March 3,AsiaSat 1,Success,"LC-3, Xichang Satellite Launch Center, China",1990-04-07 13:30:00+00:00,MASI,Retired,,2804.0,5000.0,1500.0,3.0,0.0,46.6,3.0,7.27,Geostationary Transfer Orbit,1.0,1244.0,1990,China,April,Xichang Satellite Launch Center
Cosmos-3M,Cosmos 2064 to 2071,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1990-04-06 03:12:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,8.0,400.0,1990,Russia,April,Plesetsk Cosmodrome
Pegasus,Pegsat & SECS (USA-55),Success,"NB-52B Carrier, Edwards AFB, California, USA",1990-04-05 19:10:00+00:00,Northrop,Retired,40.0,487.0,375.0,,3.0,0.0,16.9,1.15,2.13,,2.0,246.0,1990,USA,April,California
Soyuz U,Yantar-4K2 n°117,Failure,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-04-03 18:00:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1990,Russia,April,Plesetsk Cosmodrome
Shavit,Ofek-2,Success,"Pad 1, Palmachim Airbase, Israel",1990-04-03 12:02:00+00:00,IAI,Retired,,413.0,160.0,,3.0,0.0,18.0,1.3,4.37,Retrograde Low Earth Orbit,1.0,160.0,1990,Israel,April,Palmachim Airbase
Molniya-M/Block 2BL,Cosmos 2063,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1990-03-27 16:40:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,7.81,High Earth Orbit,1.0,2400.0,1990,Russia,March,Plesetsk Cosmodrome
Delta II 6925,GPS II-7 (USA-54),Success,"SLC-17A, Cape Canaveral SFS, Florida, USA",1990-03-26 02:45:00+00:00,Boeing,Retired,,3481.0,,1447.0,3.0,9.0,38.1,2.9,8.49,Medium Earth Orbit,1.0,1660.0,1990,USA,March,Florida
Soyuz U,Cosmos 2062,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-03-22 07:20:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1990,Russia,March,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 2061,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1990-03-20 00:25:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,580.0,1990,Russia,March,Plesetsk Cosmodrome
Tsyklon-2,Cosmos 2060,Success,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1990-03-14 15:27:00+00:00,RVSN USSR,Retired,,2650.0,2850.0,0.0,2.0,0.0,39.65,3.0,10.7,Low Earth Orbit,1.0,3300.0,1990,Kazakhstan,March,Baikonur Cosmodrome
Commercial Titan III,Intelsat 603,Failure,"SLC-40, Cape Canaveral SFS, Florida, USA",1990-03-14 11:52:00+00:00,Martin Marietta,Retired,136.6,12454.0,14515.0,,2.0,2.0,47.0,,,Geostationary Transfer Orbit,1.0,4215.0,1990,USA,March,Florida
Soyuz U2,Progress M-3,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990-02-28 23:10:00+00:00,RVSN USSR,Retired,40.0,4693.0,7150.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7280.0,1990,Kazakhstan,February,Baikonur Cosmodrome
Space Shuttle Atlantis,STS-36 & (USA-53),Success,"LC-39A, Kennedy Space Center, Florida, USA",1990-02-28 07:50:00+00:00,NASA,Retired,450.0,30250.0,27500.0,3810.0,2.0,2.0,56.1,,,Low Earth Orbit,1.0,19600.0,1990,USA,February,Florida
Tsyklon-3,Okean 2,Success,"Site 32/2, Plesetsk Cosmodrome, Russia",1990-02-28 00:55:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,1.0,1950.0,1990,Russia,February,Plesetsk Cosmodrome
Cosmos-3M,Nadiezhda n°5,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1990-02-27 20:59:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,820.0,1990,Russia,February,Plesetsk Cosmodrome
Ariane 44L,Superbird-B & BS-2X,Failure,"ELA-2, Guiana Space Centre, French Guiana, France",1990-02-22 23:17:00+00:00,Arianespace,Retired,,6000.0,,4720.0,3.0,4.0,58.72,,,Geostationary Transfer Orbit,2.0,3742.0,1990,France,February,French Guiana
Proton K/Block-DM-2,Raduga 25,Success,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1990-02-15 07:52:00+00:00,RVSN USSR,Retired,,9548.0,19000.0,2400.0,4.0,0.0,57.64,4.35,10.4,Geostationary Earth Orbit,1.0,2000.0,1990,Kazakhstan,February,Baikonur Cosmodrome
Delta II 6920-8,LACE & RME (USA-51) & (USA-52),Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1990-02-14 16:15:00+00:00,Boeing,Retired,,3481.0,3983.0,,2.0,9.0,38.1,2.4,8.49,Low Earth Orbit,2.0,2470.0,1990,USA,February,Florida
Soyuz U2,Soyuz TM-9,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990-02-11 06:16:00+00:00,RVSN USSR,Retired,40.0,4693.0,7150.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7100.0,1990,Kazakhstan,February,Baikonur Cosmodrome
H-I (9 SO),"Orizuru, Fuji 1b & Momo-1b",Success,"LA-Y1, Tanegashima Space Center, Japan",1990-02-07 01:33:00+00:00,MHI,Retired,,,3200.0,1100.0,2.0,9.0,42.0,2.44,,Low Earth Orbit,3.0,100.0,1990,Japan,February,Tanegashima Space Center
Cosmos-3M,Cosmos 2059,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1990-02-06 16:30:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,500.0,1990,Russia,February,Plesetsk Cosmodrome
Long March 3,DFH-2A 04,Success,"LC-3, Xichang Satellite Launch Center, China",1990-02-04 12:27:00+00:00,MASI,Retired,,2804.0,5000.0,1500.0,3.0,0.0,46.6,3.0,7.27,Geostationary Transfer Orbit,1.0,441.0,1990,China,February,Xichang Satellite Launch Center
Tsyklon-3,Cosmos 2058,Success,"Site 32/1, Plesetsk Cosmodrome, Russia",1990-01-30 11:20:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,1.0,1750.0,1990,Russia,January,Plesetsk Cosmodrome
Soyuz U,Cosmos 2057,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1990-01-25 17:15:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1990,Russia,January,Plesetsk Cosmodrome
Delta II 6925,GPS II-6 (USA-50),Success,"SLC-17A, Cape Canaveral SFS, Florida, USA",1990-01-24 22:55:00+00:00,Boeing,Retired,,3481.0,,1447.0,3.0,9.0,38.1,2.9,8.49,Medium Earth Orbit,1.0,1660.0,1990,USA,January,Florida
Mu-III S2,Hiten & Hagoromo,Success,"Mu Pad, Uchinoura Space Center, Japan",1990-01-24 11:46:00+00:00,ISAS,Retired,,,770.0,,4.0,2.0,,,,Lunar orbit,2.0,197.0,1990,Japan,January,Uchinoura Space Center
Molniya-M/Block ML,Molniya-3 n°141,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1990-01-23 02:51:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,42.8,2.58,8.28,Molniya Orbit,1.0,1740.0,1990,Russia,January,Plesetsk Cosmodrome
Ariane 40,"SPOT-2, PACSAT & Rideshares",Success,"ELA-2, Guiana Space Centre, French Guiana, France",1990-01-22 01:35:00+00:00,Arianespace,Retired,,3034.0,5000.0,2000.0,3.0,0.0,58.72,,,Sun-Synchronous Orbit,7.0,2018.0,1990,France,January,French Guiana
Cosmos-3M,Cosmos 2056,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1990-01-18 12:52:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,800.0,1990,Russia,January,Plesetsk Cosmodrome
Soyuz U,Cosmos 2055,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1990-01-17 14:45:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1990,Russia,January,Plesetsk Cosmodrome
Space Shuttle Columbia,STS-32,Success,"LC-39A, Kennedy Space Center, Florida, USA",1990-01-09 12:35:00+00:00,NASA,Retired,450.0,30250.0,27500.0,3810.0,2.0,2.0,56.1,,,Low Earth Orbit,1.0,12014.0,1990,USA,January,Florida
Commercial Titan III,Skynet 4A & JCSAT-2,Success,"SLC-40, Cape Canaveral SFS, Florida, USA",1990-01-01 00:07:00+00:00,Martin Marietta,Retired,136.6,12454.0,14515.0,,2.0,2.0,47.0,,,Geostationary Transfer Orbit,2.0,3530.0,1990,USA,January,Florida
Proton K/Block-DM-2,Cosmos 2054,Success,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989-12-27 11:10:00+00:00,RVSN USSR,Retired,,9548.0,19000.0,2400.0,4.0,0.0,57.64,4.35,10.4,Geostationary Earth Orbit,1.0,2400.0,1989,Kazakhstan,December,Baikonur Cosmodrome
Tsyklon-3,Cosmos 2053,Success,"Site 32/2, Plesetsk Cosmodrome, Russia",1989-12-27 00:00:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,1.0,1500.0,1989,Russia,December,Plesetsk Cosmodrome
Soyuz U2,Progress M-2,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1989-12-20 03:30:00+00:00,RVSN USSR,Retired,40.0,4693.0,7150.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7280.0,1989,Kazakhstan,December,Baikonur Cosmodrome
Proton K/Block-DM-2,Raduga 24,Success,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1989-12-15 11:30:00+00:00,RVSN USSR,Retired,,9548.0,19000.0,2400.0,4.0,0.0,57.64,4.35,10.4,Geostationary Earth Orbit,1.0,2000.0,1989,Kazakhstan,December,Baikonur Cosmodrome
Delta II 6925,GPS II-5 (USA-49),Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1989-12-11 18:10:00+00:00,Boeing,Retired,,3481.0,,1447.0,3.0,9.0,38.1,2.9,8.49,Medium Earth Orbit,1.0,1660.0,1989,USA,December,Florida
Proton-K/Block D-1,Granat,Success,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989-12-01 20:20:00+00:00,RVSN USSR,Retired,,9468.0,19000.0,9000.0,4.0,0.0,56.14,3.9,10.4,Highly Elliptical Orbit,1.0,4000.0,1989,Kazakhstan,December,Baikonur Cosmodrome
Soyuz U,Cosmos 2052,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1989-11-30 15:00:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1989,Russia,November,Plesetsk Cosmodrome
Molniya-M/Block ML,Molniya-3 n°140,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1989-11-28 10:01:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,42.8,2.58,8.28,Molniya Orbit,1.0,1740.0,1989,Russia,November,Plesetsk Cosmodrome
Proton-K,Kvant-2,Success,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989-11-26 13:01:00+00:00,RVSN USSR,Retired,,9469.0,20100.0,0.0,3.0,0.0,56.14,4.15,16.12,Low Earth Orbit,1.0,19565.0,1989,Kazakhstan,November,Baikonur Cosmodrome
Tsyklon-2,Cosmos 2051,Partial Failure,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1989-11-24 23:22:00+00:00,RVSN USSR,Retired,,2650.0,2850.0,0.0,2.0,0.0,39.65,3.0,10.7,Low Earth Orbit,1.0,3300.0,1989,Kazakhstan,November,Baikonur Cosmodrome
Molniya-M/Block 2BL,Cosmos 2050,Success,"Site 16/2, Plesetsk Cosmodrome, Russia",1989-11-23 20:35:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,7.81,High Earth Orbit,1.0,2400.0,1989,Russia,November,Plesetsk Cosmodrome
Space Shuttle Discovery,STS-33R & (USA-48),Success,"LC-39B, Kennedy Space Center, Florida, USA",1989-11-23 00:23:00+00:00,NASA,Retired,450.0,30250.0,27500.0,3810.0,2.0,2.0,56.1,,,Low Earth Orbit,1.0,21000.0,1989,USA,November,Florida
Delta 5920-8,Explorer 66 (COBE),Success,"SLC-2W, Vandenberg SFB, California, USA",1989-11-18 14:34:00+00:00,Boeing,Retired,,,3849.0,,2.0,9.0,,,,Sun-Synchronous Orbit,1.0,2206.0,1989,USA,November,California
Soyuz U,Cosmos 2049,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1989-11-17 10:50:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1989,Kazakhstan,November,Baikonur Cosmodrome
Ariane 44L,Intelsat 6AF2,Success,"ELA-2, Guiana Space Centre, French Guiana, France",1989-10-27 23:05:00+00:00,Arianespace,Retired,,6000.0,,4720.0,3.0,4.0,58.72,,,Geostationary Transfer Orbit,1.0,4200.0,1989,France,October,French Guiana
Tsyklon-3,Meteor-3 n°03,Success,"Site 32/1, Plesetsk Cosmodrome, Russia",1989-10-24 21:35:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,1.0,2200.0,1989,Russia,October,Plesetsk Cosmodrome
Delta II 6925,GPS II-4 (USA-47),Success,"SLC-17A, Cape Canaveral SFS, Florida, USA",1989-10-21 09:31:00+00:00,Boeing,Retired,,3481.0,,1447.0,3.0,9.0,38.1,2.9,8.49,Medium Earth Orbit,1.0,1660.0,1989,USA,October,Florida
Space Shuttle Atlantis,STS-34R,Success,"LC-39B, Kennedy Space Center, Florida, USA",1989-10-18 16:53:00+00:00,NASA,Retired,450.0,30250.0,27500.0,3810.0,2.0,2.0,56.1,,,Low Earth Orbit,,22064.0,1989,USA,October,Florida
Soyuz U,Cosmos 2048,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1989-10-17 13:00:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1989,Russia,October,Plesetsk Cosmodrome
Soyuz U,Cosmos 2047,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1989-10-03 14:59:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6600.0,1989,Russia,October,Plesetsk Cosmodrome
Proton K/Block-DM-2,Gorizont 19,Success,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989-09-28 17:05:00+00:00,RVSN USSR,Retired,,9548.0,19000.0,2400.0,4.0,0.0,57.64,4.35,10.4,Geostationary Earth Orbit,1.0,2120.0,1989,Kazakhstan,September,Baikonur Cosmodrome
Tsyklon-3,Intercosmos 24 & Magion 2,Success,"Site 32/2, Plesetsk Cosmodrome, Russia",1989-09-28 00:04:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,2.0,1465.0,1989,Russia,September,Plesetsk Cosmodrome
Tsyklon-2,Cosmos 2046,Success,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1989-09-27 16:20:00+00:00,RVSN USSR,Retired,,2650.0,2850.0,0.0,2.0,0.0,39.65,3.0,10.7,Low Earth Orbit,1.0,3300.0,1989,Kazakhstan,September,Baikonur Cosmodrome
Molniya-M/Block ML,Molniya-1 n°139,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1989-09-27 14:38:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,42.8,2.58,8.28,Molniya Orbit,1.0,1650.0,1989,Russia,September,Plesetsk Cosmodrome
Atlas-G Centaur-D1AR,FLTSATCOM-8 (USA-46),Success,"SLC-36B, Cape Canaveral SFS, Florida, USA",1989-09-25 08:56:00+00:00,General Dynamics,Retired,,,5900.0,2222.0,2.0,0.0,,,,Geostationary Transfer Orbit,1.0,2310.0,1989,USA,September,Florida
Soyuz U,Cosmos 2045,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1989-09-22 08:00:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1989,Kazakhstan,September,Baikonur Cosmodrome
Soyuz U,Cosmos 2044,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1989-09-15 06:30:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7200.0,1989,Russia,September,Plesetsk Cosmodrome
Tsyklon-3,Cosmos 2038 to 2043,Success,"Site 32/1, Plesetsk Cosmodrome, Russia",1989-09-14 09:49:00+00:00,RVSN USSR,Retired,,3032.0,4100.0,0.0,3.0,0.0,39.27,2.7,9.54,Low Earth Orbit,6.0,1350.0,1989,Russia,September,Plesetsk Cosmodrome
Soyuz U,Resurs-F,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1989-09-06 10:49:00+00:00,RVSN USSR,Retired,20.0,4456.0,6860.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,6300.0,1989,Russia,September,Plesetsk Cosmodrome
Titan II(23)G,Farrah 4 (USA-45),Success,"SLC-4W, Vandenberg SFB, California, USA",1989-09-06 01:48:00+00:00,Martin Marietta,Retired,35.0,1900.0,3600.0,,2.0,,42.9,3.05,9.1,Low Earth Orbit,1.0,,1989,USA,September,California
Soyuz U2,Soyuz TM-8,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1989-09-05 21:38:00+00:00,RVSN USSR,Retired,40.0,4693.0,7150.0,0.0,3.0,4.0,51.32,3.0,15.59,Low Earth Orbit,1.0,7100.0,1989,Kazakhstan,September,Baikonur Cosmodrome
H-I UM-129A (6SO),Himawari 4,Success,"LA-Y1, Tanegashima Space Center, Japan",1989-09-05 19:11:00+00:00,MHI,Retired,,,3200.0,1100.0,3.0,6.0,42.0,2.44,,Geostationary Transfer Orbit,1.0,325.0,1989,Japan,September,Tanegashima Space Center
